"","IRI","label","Defs","type","ID.short","ID","label.final","label.nospace"
"503","http://purl.obolibrary.org/obo/GO_0061190","regulation of sclerotome development","Any process that modulates the rate, frequency, or extent of the progression of the sclerotome over time, from its initial formation to the mature structure. The sclerotome is the portion of the somite that will give rise to a vertebra.","class","GO_0061190","GO_0061190","regulation_of_sclerotome_development","regulation_of_sclerotome_development"
"504","http://purl.obolibrary.org/obo/GO_1905902","regulation of mesoderm formation","Any process that modulates the frequency, rate or extent of mesoderm formation.","class","GO_1905902","GO_1905902","regulation_of_mesoderm_formation","regulation_of_mesoderm_formation"
"505","http://purl.obolibrary.org/obo/UBERON_0007177","lamina propria of mucosa of colon","A lamina propria that is part of a colonic mucosa.","class","UBERON_0007177","UBERON_0007177","lamina_propria_of_mucosa_of_colon","lamina_propria_of_mucosa_of_colon"
"506","http://purl.obolibrary.org/obo/GO_0010663","positive regulation of striated muscle cell apoptotic process","Any process that increases the rate or extent of striated muscle cell apoptotic process, a form of programmed cell death induced by external or internal signals that trigger the activity of proteolytic caspases whose actions dismantle a striated muscle cell and result in its death.","class","GO_0010663","GO_0010663","positive_regulation_of_striated_muscle_cell_apoptotic_process","positive_regulation_of_striated_muscle_cell_apoptotic_process"
"507","http://purl.obolibrary.org/obo/UBERON_0000071","death stage","End of the life of an organism.","class","UBERON_0000071","UBERON_0000071","death_stage","death_stage"
"508","http://purl.obolibrary.org/obo/GO_0009891","positive regulation of biosynthetic process","Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances.","class","GO_0009891","GO_0009891","positive_regulation_of_biosynthetic_process","positive_regulation_of_biosynthetic_process"
"509","http://purl.obolibrary.org/obo/PATO_0001581","decreased contractility","A contractility which is relatively low.","class","PATO_0001581","PATO_0001581","decreased_contractility","decreased_contractility"
"510","http://purl.obolibrary.org/obo/GO_0050767","regulation of neurogenesis","Any process that modulates the frequency, rate or extent of neurogenesis, the generation of cells in the nervous system.","class","GO_0050767","GO_0050767","regulation_of_neurogenesis","regulation_of_neurogenesis"
"511","http://purl.obolibrary.org/obo/PATO_0000323","white","An achromatic color of maximum brightness; the color of objects that reflect nearly all light of all visible wavelengths.","class","PATO_0000323","PATO_0000323","white","white"
"512","http://purl.obolibrary.org/obo/UBERON_0010056","future tongue","A compound organ that has the potential to develop into a tongue.","class","UBERON_0010056","UBERON_0010056","future_tongue","future_tongue"
"513","http://purl.obolibrary.org/obo/APOLLO_SV_00000796","dataset creating","A planned process that has a data set as its specified output.","class","APOLLO_SV_00000796","APOLLO_SV_00000796","dataset_creating","dataset_creating"
"514","http://purl.obolibrary.org/obo/PATO_0001014","obsolete absolute occurence","","class","PATO_0001014","PATO_0001014","obsolete_absolute_occurence","obsolete_absolute_occurence"
"515","http://purl.obolibrary.org/obo/CL_0000011","migratory trunk neural crest cell","Cell that is part of the migratory trunk neural crest population. Migratory trunk neural crest cells develop from premigratory trunk neural crest cells and have undergone epithelial to mesenchymal transition and delamination.","class","CL_0000011","CL_0000011","migratory_trunk_neural_crest_cell","migratory_trunk_neural_crest_cell"
"516","http://purl.obolibrary.org/obo/IAO_0000322","institution list","A part of a document that has parts that are institution identifications associated with the authors of the document","class","IAO_0000322","IAO_0000322","institution_list","institution_list"
"517","http://purl.obolibrary.org/obo/GO_1903335","regulation of vacuolar transport","Any process that modulates the frequency, rate or extent of vacuolar transport.","class","GO_1903335","GO_1903335","regulation_of_vacuolar_transport","regulation_of_vacuolar_transport"
"518","http://purl.obolibrary.org/obo/GO_0055118","negative regulation of cardiac muscle contraction","Any process that stops, prevents, or reduces the frequency, rate or extent of cardiac muscle contraction.","class","GO_0055118","GO_0055118","negative_regulation_of_cardiac_muscle_contraction","negative_regulation_of_cardiac_muscle_contraction"
"519","http://purl.obolibrary.org/obo/GO_0035989","tendon development","The process whose specific outcome is the progression of a tendon over time, from its formation to the mature structure. A tendon is a fibrous, strong, connective tissue that connects muscle to bone or integument and is capable of withstanding tension. Tendons and muscles work together to exert a pulling force.","class","GO_0035989","GO_0035989","tendon_development","tendon_development"
"520","http://purl.obolibrary.org/obo/CDAO_0000084","StarTree","","class","CDAO_0000084","CDAO_0000084","StarTree","StarTree"
"521","http://purl.obolibrary.org/obo/GO_0071621","granulocyte chemotaxis","The movement of a granulocyte in response to an external stimulus.","class","GO_0071621","GO_0071621","granulocyte_chemotaxis","granulocyte_chemotaxis"
"522","http://purl.obolibrary.org/obo/GO_0050932","regulation of pigment cell differentiation","Any process that modulates the frequency, rate or extent of pigmented cell differentiation.","class","GO_0050932","GO_0050932","regulation_of_pigment_cell_differentiation","regulation_of_pigment_cell_differentiation"
"523","http://purl.obolibrary.org/obo/UBERON_0000489","cavitated compound organ","Compound organ that contains one or more macroscopic anatomical spaces.","class","UBERON_0000489","UBERON_0000489","cavitated_compound_organ","cavitated_compound_organ"
"524","http://purl.obolibrary.org/obo/UBERON_0002506","iris epithelium","An epithelium that is part of a iris [Automatically generated definition].","class","UBERON_0002506","UBERON_0002506","iris_epithelium","iris_epithelium"
"525","http://purl.obolibrary.org/obo/GO_0032377","regulation of intracellular lipid transport","Any process that modulates the frequency, rate or extent of the directed movement of lipids within cells.","class","GO_0032377","GO_0032377","regulation_of_intracellular_lipid_transport","regulation_of_intracellular_lipid_transport"
"526","http://purl.obolibrary.org/obo/GO_1901532","regulation of hematopoietic progenitor cell differentiation","Any process that modulates the frequency, rate or extent of hematopoietic progenitor cell differentiation.","class","GO_1901532","GO_1901532","regulation_of_hematopoietic_progenitor_cell_differentiation","regulation_of_hematopoietic_progenitor_cell_differentiation"
"527","http://purl.obolibrary.org/obo/CHEBI_35479","alkali metal salt","","class","CHEBI_35479","CHEBI_35479","alkali_metal_salt","alkali_metal_salt"
"528","http://purl.obolibrary.org/obo/CL_0000052","totipotent stem cell","A stem cell from which all cells of the body can form.","class","CL_0000052","CL_0000052","totipotent_stem_cell","totipotent_stem_cell"
"529","http://purl.obolibrary.org/obo/PATO_0002005","concavity","Surface shape that refers to the inward or outward curvature of the surface.","class","PATO_0002005","PATO_0002005","concavity","concavity"
"530","http://purl.obolibrary.org/obo/GO_0007439","ectodermal digestive tract development","The process whose specific outcome is the progression of the ectodermal digestive tract over time, from its formation to the mature structure. The ectodermal digestive tract includes those portions that are derived from ectoderm.","class","GO_0007439","GO_0007439","ectodermal_digestive_tract_development","ectodermal_digestive_tract_development"
"531","http://purl.obolibrary.org/obo/UBERON_0035549","vasculature of integument","The part of the circulatory system that lies within the subcutaneous tissue layers close to the surface of the skin.","class","UBERON_0035549","UBERON_0035549","vasculature_of_integument","vasculature_of_integument"
"532","http://purl.obolibrary.org/obo/PATO_0001887","hydrophilic","A quality inhering in a bearer by virtue of the bearer\'s disposition to having a strong affinity for water; tending to dissolve in, mix with, or be wetted by water.","class","PATO_0001887","PATO_0001887","hydrophilic","hydrophilic"
"533","http://purl.obolibrary.org/obo/UBERON_0002118","right ovary","An ovary that is part of a right side of organism [Automatically generated definition].","class","UBERON_0002118","UBERON_0002118","right_ovary","right_ovary"
"534","http://purl.obolibrary.org/obo/PR_P13595","neural cell adhesion molecule 1 (mouse)","A neural cell adhesion molecule 1 that is encoded in the genome of mouse.","class","PR_P13595","PR_P13595","neural_cell_adhesion_molecule_1_(mouse)","neural_cell_adhesion_molecule_1_(mouse)"
"535","http://purl.obolibrary.org/obo/GO_0007167","enzyme-linked receptor protein signaling pathway","The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell, where the receptor possesses catalytic activity or is closely associated with an enzyme such as a protein kinase, and ending with the regulation of a downstream cellular process, e.g. transcription.","class","GO_0007167","GO_0007167","enzyme-linked_receptor_protein_signaling_pathway","enzyme-linked_receptor_protein_signaling_pathway"
"536","http://purl.obolibrary.org/obo/PATO_0040030","decreased width and length","A width and length quality which is relatively small, where both width and length are decreased.","class","PATO_0040030","PATO_0040030","decreased_width_and_length","decreased_width_and_length"
"537","http://purl.obolibrary.org/obo/GO_1905833","negative regulation of microtubule nucleation","Any process that stops, prevents or reduces the frequency, rate or extent of microtubule nucleation.","class","GO_1905833","GO_1905833","negative_regulation_of_microtubule_nucleation","negative_regulation_of_microtubule_nucleation"
"538","http://purl.obolibrary.org/obo/GO_0048871","multicellular organismal homeostasis","Any process involved in the maintenance of an internal steady state at the level of the multicellular organism.","class","GO_0048871","GO_0048871","multicellular_organismal_homeostasis","multicellular_organismal_homeostasis"
"539","http://purl.obolibrary.org/obo/UBERON_0004226","gastrointestinal system smooth muscle","A portion of smooth muscle tissue that is part of a digestive system [Automatically generated definition].","class","UBERON_0004226","UBERON_0004226","gastrointestinal_system_smooth_muscle","gastrointestinal_system_smooth_muscle"
"540","http://www.geneontology.org/formats/oboInOwl#Subset","","","class","oboInOwl#Subset","oboInOwl#Subset","[iri=""oboInOwl#Subset""]","[iri=""oboInOwl#Subset""]"
"541","http://purl.obolibrary.org/obo/GO_1900141","regulation of oligodendrocyte apoptotic process","Any process that modulates the frequency, rate or extent of oligodendrocyte apoptotic process.","class","GO_1900141","GO_1900141","regulation_of_oligodendrocyte_apoptotic_process","regulation_of_oligodendrocyte_apoptotic_process"
